,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-06-01,5,1,6,1.0581426844000816,0.17635711406668028,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.5,0.5,1
2020-06-02,41,20,61,21.706698031164706,0.3558475087076181,0.0,0.0,0.04918032786885246,0.06557377049180328,0.0,0.819672131147541,0.06557377049180328,0.01639344262295082,0.5901639344262295,0.19672131147540983,0.8032786885245902,1
2020-06-03,13,7,20,7.723506992217153,0.38617534961085764,0.1,0.05,0.0,0.2,0.0,0.6,0.05,0.05,0.55,0.55,0.8,1
2020-06-04,1,8,9,6.376041773706675,0.7084490859674083,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,1
2020-06-05,4,5,9,4.5998228043317795,0.511091422703531,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.5555555555555556,1
2020-06-06,3,10,13,8.599908234085888,0.6615314026219914,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.3076923076923077,1
2020-06-07,11,6,17,6.000375563278794,0.3529632684281644,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.23529411764705882,1
2020-06-08,0,3,3,2.3013641834259033,0.7671213944753011,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
2020-06-09,5,1,6,1.590500494465232,0.2650834157442053,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,2
2020-06-10,1,9,10,6.821551661938429,0.6821551661938429,0.0,0.0,0.3,0.3,0.1,0.2,0.0,0.0,0.4,0.6,0.4,1
