,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2021-04-20,1,4,5,3.674702564254403,0.7349405128508806
2021-04-21,3,0,3,0.5964807271957397,0.19882690906524658
2021-04-22,1,5,6,3.7936368137598038,0.6322728022933006
2021-04-23,2,0,2,0.17218156065791845,0.08609078032895923
2021-04-24,4,0,4,0.41053210012614727,0.10263302503153682
2021-04-25,1,4,5,3.0946758687496185,0.6189351737499237
2021-04-26,1,2,3,1.8438438028097153,0.6146146009365717
2021-04-27,1,3,4,1.8789005875587463,0.4697251468896866
2021-04-28,2,2,4,1.6709634624421597,0.4177408656105399
2021-04-29,0,1,1,0.9704300761222839,0.9704300761222839
2021-04-30,2,6,8,4.2000668197870255,0.5250083524733782
2021-05-01,3,2,5,2.097652716562152,0.4195305433124304
2021-05-02,2,0,2,0.16234142892062664,0.08117071446031332
2021-05-03,6,12,18,10.343910031020641,0.5746616683900356
2021-05-04,5,4,9,4.676338821649551,0.5195932024055057
2021-05-05,4,1,5,1.6049689799547195,0.3209937959909439
2021-05-06,1,3,4,2.7406205236911774,0.6851551309227943
2021-05-07,1,0,1,0.023483948782086372,0.023483948782086372
2021-05-08,1,1,2,0.935272753238678,0.467636376619339
2021-05-09,0,0,0,0.0,0.5
2021-05-10,2,4,6,3.568838559091091,0.5948064265151819
2021-05-11,1,4,5,3.5422657653689384,0.7084531530737876
2021-05-12,0,1,1,0.8999911546707153,0.8999911546707153
2021-05-13,4,8,12,7.078927010297775,0.5899105841914812
2021-05-14,2,9,11,7.0204287096858025,0.6382207917896184
